Tue Jul  9 09:52:18 2024    output.prof

         22057664 function calls (20662531 primitive calls) in 18.189 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        2    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/pyvista/core/utilities/geometric_sources.py:668(radius)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/pycparser/c_lexer.py:15(CLexer)
      124    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/types/containers.py:476(__repr__)
       81    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/typing/arraydecl.py:161(check_contiguity)
     1236    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/datamodel/models.py:245(from_data)
       47    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/cgutils.py:249(_cast_member_from_value)
      272    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/copy.py:243(_keep_alive)
      136    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/byteflow.py:325(__init__)
        2    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/logging/__init__.py:1460(setLevel)
       98    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/joblib/externals/loky/backend/_posix_reduction.py:24(_mk_inheritable)
       13    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/np/arrayobj.py:1346(<listcomp>)
       20    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/base.py:572(get_bound_function)
       38    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/ir.py:405(inplace_binop)
      861    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/byteflow.py:76(__init__)
       80    0.000    0.000    0.000    0.000 {method 'reshape' of 'numpy.ndarray' objects}
       23    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numpy/lib/twodim_base.py:158(eye)
      132    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/transforms.py:725(_eliminate_nested_withs)
        6    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/pyvista/plotting/renderers.py:121(<genexpr>)
       16    0.000    0.000    0.000    0.000 {method 'GetNumberOfArrays' of 'vtkmodules.vtkCommonDataModel.vtkFieldData' objects}
        2    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/pyvista/plotting/plotter.py:6322(__del__)
        8    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/imputils.py:151(res)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/np/ufunc_db.py:28(get_ufuncs)
       25    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/byteflow.py:391(op_PUSH_NULL)
      164    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numpy/core/_ufunc_config.py:452(_no_nep50_warning)
      148    0.000    0.000    0.000    0.000 {function FreezableDefaultDict.__missing__ at 0x16380a840}
        2    0.000    0.000    0.000    0.000 {method 'SetRadius' of 'vtkmodules.vtkFiltersSources.vtkCylinderSource' objects}
      132    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/callconv.py:108(init_call_helper)
      104    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/types/containers.py:646(is_precise)
     1130    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/llvmlite/binding/module.py:229(__iter__)
      136    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:748(find_spec)
       12    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/pyvista/plotting/themes.py:273(interpolation)
      136    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/_distutils_hack/__init__.py:84(find_spec)
       38    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/enum.py:1516(__and__)
      148    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/ir.py:864(__init__)
       10    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/pyvista/plotting/renderer.py:2362(remove_all_lights)
        4    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/uuid.py:721(uuid4)
       69    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/typeconv/typeconv.py:66(get_pointer)
      136    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/ssa.py:108(<dictcomp>)
     1024    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/ir.py:1695(__repr__)
       87    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/re/_compiler.py:214(_compile_charset)
       71    0.000    0.000    0.000    0.000 {built-in method numba._dynfunc.make_function}
      661    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/cpu.py:113(codegen)
        6    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/pyvista/plotting/renderers.py:510(remove_all_lights)
        2    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/logging/__init__.py:1415(_clear_cache)
        4    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/cgutils.py:1225(create_constant_array)
      132    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/funcdesc.py:16(qualifying_prefix)
      132    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/typed_passes.py:517(lowering_class)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/joblib/_memmapping_reducer.py:482(get_memmapping_reducers)
      264    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/inline_closurecall.py:337(<listcomp>)
        6    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/pyvista/core/dataobject.py:623(memory_address)
    65/62    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/datamodel/models.py:535(<listcomp>)
       16    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/inline_closurecall.py:879(_add_definitions)
        2    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/cpython/numbers.py:830(real_power_impl)
        9    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1696(path_hook_for_FileFinder)
       60    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/imputils.py:55(decorate)
       62    0.000    0.000    0.000    0.000 /Users/duncan/Desktop/myenv/DPhil/Comet_Nucleus_Model/comet_nucleus_model/thermophysical_body_model.py:867(<listcomp>)
     1114    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/inspect.py:2743(default)
      283    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/types/npytypes.py:269(key)
      664    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/llvmlite/ir/module.py:209(<listcomp>)
      297    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/functools.py:65(wraps)
      241    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/importlib/metadata/__init__.py:118(valid)
      163    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/ir.py:899(__init__)
       16    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numpy/core/_methods.py:61(_all)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/importlib/metadata/__init__.py:805(zip_children)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/np/random/_constants.py:1(<module>)
     1126    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/datamodel/models.py:347(has_nrt_meminfo)
       71    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/imputils.py:187(user_function)
        2    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/rewrites/static_getitem.py:161(apply)
        4    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/interpreter.py:3053(op_POP_JUMP_BACKWARD_IF_TRUE)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/cpython/enumimpl.py:1(<module>)
        4    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/logging/__init__.py:2081(getLogger)
      568    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/typeinfer.py:1010(_mangle_arg_name)
      238    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/dispatcher.py:178(__enter__)
       21    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/interpreter.py:2873(op_JUMP_FORWARD)
      105    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/re/_parser.py:369(_escape)
      159    0.000    0.000    0.000    0.000 {built-in method builtins.delattr}
        1    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/np/math/numbers.py:867(real_abs_impl)
      136    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/controlflow.py:466(<dictcomp>)
        4    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numpy/lib/nanfunctions.py:68(_replace_nan)
      104    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/joblib/externals/cloudpickle/cloudpickle.py:195(_whichmodule)
        2    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/pyvista/plotting/picking.py:1632(__init__)
      134    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/codegen.py:880(_object_compiled_hook)
        4    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/cgutils.py:406(insert_pure_function)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/runtime/nrtdynmod.py:138(_define_atomic_cas)
        2    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/pythonapi.py:739(list_setslice)
        4    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/interpreter.py:2943(op_CONTAINS_OP)
       12    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/pyvista/core/dataset.py:219(active_vectors_info)
      323    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/typing/context.py:528(_remove_global)
       21    0.000    0.000    0.000    0.000 {built-in method builtins.locals}
        2    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/pyvista/core/utilities/misc.py:56(check_valid_vector)
      132    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/lowering.py:137(post_lower)
      747    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/base.py:806(get_dummy_type)
        6    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/pyvista/plotting/text.py:81(set_text)
      271    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/np/numpy_support.py:222(map_layout)
      160    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/vtkmodules/numpy_interface/dataset_adapter.py:150(_make_tensor_array_contiguous)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/joblib/externals/loky/backend/popen_loky_posix.py:1(<module>)
        9    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/datamodel/models.py:203(as_return)
       81    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/typing.py:1297(__setattr__)
       55    0.000    0.000    0.000    0.000 <frozen codecs>:309(__init__)
        4    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/cgutils.py:32(make_anonymous_struct)
        2    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/typed/typedlist.py:228(__init__)
      128    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:599(_check_name_wrapper)
      595    0.000    0.000    0.000    0.000 {method 'items' of 'mappingproxy' objects}
       69    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/typing/builtins.py:530(normalize_1d_index)
      882    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/byteflow.py:2023(blocks)
       15    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/byteflow.py:1268(<listcomp>)
       12    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/typing.py:845(__init__)
       14    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/llvmlite/ir/builder.py:851(ret_void)
       42    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/vtkmodules/util/numpy_support.py:92(get_numpy_array_type)
      155    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:67(_relax_case)
       10    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/byteflow.py:729(op_BUILD_SLICE)
      136    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/inline_closurecall.py:81(__init__)
        4    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/inline_closurecall.py:828(_replace_args_with)
      784    0.000    0.000    0.000    0.000 {built-in method _ctypes.sizeof}
        7    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/cpython/numbers.py:329(int_sge_impl)
    82/73    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/types/containers.py:463(is_precise)
       19    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/types/containers.py:59(__init__)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/typing.py:2969(<dictcomp>)
       67    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/np/ufunc/array_exprs.py:118(_get_operands)
      703    0.000    0.000    0.000    0.000 {method 'remove' of 'set' objects}
        1    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/pyvista/plotting/utilities/algorithms.py:1(<module>)
